Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,SEO Title,SEO Description,Status
trade-register,Save up to 10% on Flooring,"<h2>Save up to 10% on Flooring</h2><p><strong>Save up to 10% on Flooring</strong> from Factory Direct Flooring. 100% genuine solid timber delivering unmatched natural beauty that only improves with age.</p>
<h3>Key Features</h3><ul><li>100% Real Solid Timber</li><li>Sand &amp; Refinish 5x</li><li>Natural Insulator</li><li>Adds Property Value</li><li>Sustainably Sourced</li></ul>
<h3>Installation</h3><p>Secret-nail or glue. Acclimatise 48–72 hrs. 15mm expansion gap.</p>
<h3>Care</h3><p>Soft brush vacuum. Wood cleaner on damp mop. Wipe spills immediately.</p>
<h3>Why Factory Direct Flooring?</h3><p>UK's trusted flooring specialist — premium quality at factory direct prices. Free samples, full warranties and fast UK delivery.</p>",Factory Direct Flooring,,Solid Wood,solid-wood,TRUE,Title,Default Title,,0,shopify,100,deny,manual,0.00,,TRUE,TRUE,,,,Save up to 10% on Flooring | Factory Direct Flooring,Buy Save up to 10% on Flooring at Factory Direct Flooring — Solid Wood at competitive prices. Free samples and UK delivery.,active
customer-reviews,Our latest customer reviews,"<h2>Our latest customer reviews</h2><p><strong>Our latest customer reviews</strong> from Factory Direct Flooring. 100% genuine solid timber delivering unmatched natural beauty that only improves with age.</p>
<h3>Key Features</h3><ul><li>100% Real Solid Timber</li><li>Sand &amp; Refinish 5x</li><li>Natural Insulator</li><li>Adds Property Value</li><li>Sustainably Sourced</li></ul>
<h3>Installation</h3><p>Secret-nail or glue. Acclimatise 48–72 hrs. 15mm expansion gap.</p>
<h3>Care</h3><p>Soft brush vacuum. Wood cleaner on damp mop. Wipe spills immediately.</p>
<h3>Why Factory Direct Flooring?</h3><p>UK's trusted flooring specialist — premium quality at factory direct prices. Free samples, full warranties and fast UK delivery.</p>",Factory Direct Flooring,,Solid Wood,solid-wood,TRUE,Title,Default Title,,0,shopify,100,deny,manual,0.00,,TRUE,TRUE,,,,Our latest customer reviews | Factory Direct Flooring,Buy Our latest customer reviews at Factory Direct Flooring — Solid Wood at competitive prices. Free samples and UK delivery.,active
brand,Flooring Brands,"<h2>Flooring Brands</h2><p><strong>Flooring Brands</strong> from Factory Direct Flooring. 100% genuine solid timber delivering unmatched natural beauty that only improves with age.</p>
<h3>Key Features</h3><ul><li>100% Real Solid Timber</li><li>Sand &amp; Refinish 5x</li><li>Natural Insulator</li><li>Adds Property Value</li><li>Sustainably Sourced</li></ul>
<h3>Installation</h3><p>Secret-nail or glue. Acclimatise 48–72 hrs. 15mm expansion gap.</p>
<h3>Care</h3><p>Soft brush vacuum. Wood cleaner on damp mop. Wipe spills immediately.</p>
<h3>Why Factory Direct Flooring?</h3><p>UK's trusted flooring specialist — premium quality at factory direct prices. Free samples, full warranties and fast UK delivery.</p>",Factory Direct Flooring,,Solid Wood,solid-wood,TRUE,Title,Default Title,,0,shopify,100,deny,manual,0.00,,TRUE,TRUE,https://shadiikart-prog.github.io/product-scraper-demo/scrapers/output/images/00037_polysafe_standard_heavy_duty_safety_floor_redwood_4040.jpg,1,Flooring Brands,Flooring Brands | Factory Direct Flooring,Buy Flooring Brands at Factory Direct Flooring — Solid Wood at competitive prices. Free samples and UK delivery.,active
brand,,,,,,,,,,,,,,,,,,,,https://shadiikart-prog.github.io/product-scraper-demo/scrapers/output/images/00038_polysafe_standard_cool_aqua_heavy_duty_safety_flooring_1.jpg,2,Flooring Brands,,,
brand,,,,,,,,,,,,,,,,,,,,https://shadiikart-prog.github.io/product-scraper-demo/scrapers/output/images/00039_polysafe_standard_heavy_duty_safety_floor_cedar_blue_4060.jpg,3,Flooring Brands,,,
parquet-flooring,Parquet Flooring,"<h2>Parquet Flooring</h2><p><strong>Parquet Flooring</strong> from Factory Direct Flooring. 100% genuine solid timber delivering unmatched natural beauty that only improves with age.</p>
<h3>Key Features</h3><ul><li>100% Real Solid Timber</li><li>Sand &amp; Refinish 5x</li><li>Natural Insulator</li><li>Adds Property Value</li><li>Sustainably Sourced</li></ul>
<h3>Installation</h3><p>Secret-nail or glue. Acclimatise 48–72 hrs. 15mm expansion gap.</p>
<h3>Care</h3><p>Soft brush vacuum. Wood cleaner on damp mop. Wipe spills immediately.</p>
<h3>Why Factory Direct Flooring?</h3><p>UK's trusted flooring specialist — premium quality at factory direct prices. Free samples, full warranties and fast UK delivery.</p>",Factory Direct Flooring,,Solid Wood,solid-wood,TRUE,Title,Default Title,,0,shopify,100,deny,manual,0.00,,TRUE,TRUE,https://shadiikart-prog.github.io/product-scraper-demo/scrapers/output/images/00040_embrace-herringbone-windsor-oak-10mm-laminate-1001-xl-lifestyle-3.jpg,1,Parquet Flooring,Parquet Flooring | Factory Direct Flooring,Buy Parquet Flooring at Factory Direct Flooring — Solid Wood at competitive prices. Free samples and UK delivery.,active
parquet-flooring,,,,,,,,,,,,,,,,,,,,https://shadiikart-prog.github.io/product-scraper-demo/scrapers/output/images/00041_prestige-herringbone-classic-natural-oak-8mm-laminate-3861-xl-lifestyle-2.jpg,2,Parquet Flooring,,,
parquet-flooring,,,,,,,,,,,,,,,,,,,,https://shadiikart-prog.github.io/product-scraper-demo/scrapers/output/images/00042_herringbone_parquet_brushed_matt_lacquer_14mm_harvest_oak_engineered_53.jpg,3,Parquet Flooring,,,
terms-conditions,Terms & Conditions,"<h2>Terms & Conditions</h2><p><strong>Terms & Conditions</strong> from Factory Direct Flooring. 100% genuine solid timber delivering unmatched natural beauty that only improves with age.</p>
<h3>Key Features</h3><ul><li>100% Real Solid Timber</li><li>Sand &amp; Refinish 5x</li><li>Natural Insulator</li><li>Adds Property Value</li><li>Sustainably Sourced</li></ul>
<h3>Installation</h3><p>Secret-nail or glue. Acclimatise 48–72 hrs. 15mm expansion gap.</p>
<h3>Care</h3><p>Soft brush vacuum. Wood cleaner on damp mop. Wipe spills immediately.</p>
<h3>Why Factory Direct Flooring?</h3><p>UK's trusted flooring specialist — premium quality at factory direct prices. Free samples, full warranties and fast UK delivery.</p>",Factory Direct Flooring,,Solid Wood,solid-wood,TRUE,Title,Default Title,,0,shopify,100,deny,manual,0.00,,TRUE,TRUE,,,,Terms & Conditions | Factory Direct Flooring,Buy Terms & Conditions at Factory Direct Flooring — Solid Wood at competitive prices. Free samples and UK delivery.,active
free-samples,Free Flooring Samples,"<h2>Free Flooring Samples</h2><p><strong>Free Flooring Samples</strong> from Factory Direct Flooring. 100% genuine solid timber delivering unmatched natural beauty that only improves with age.</p>
<h3>Key Features</h3><ul><li>100% Real Solid Timber</li><li>Sand &amp; Refinish 5x</li><li>Natural Insulator</li><li>Adds Property Value</li><li>Sustainably Sourced</li></ul>
<h3>Installation</h3><p>Secret-nail or glue. Acclimatise 48–72 hrs. 15mm expansion gap.</p>
<h3>Care</h3><p>Soft brush vacuum. Wood cleaner on damp mop. Wipe spills immediately.</p>
<h3>Why Factory Direct Flooring?</h3><p>UK's trusted flooring specialist — premium quality at factory direct prices. Free samples, full warranties and fast UK delivery.</p>",Factory Direct Flooring,,Solid Wood,solid-wood,TRUE,Title,Default Title,,0,shopify,100,deny,manual,0.00,,TRUE,TRUE,,,,Free Flooring Samples | Factory Direct Flooring,Buy Free Flooring Samples at Factory Direct Flooring — Solid Wood at competitive prices. Free samples and UK delivery.,active
privacy-notice,Privacy Notice & Cookie Policy,"<h2>Privacy Notice & Cookie Policy</h2><p><strong>Privacy Notice & Cookie Policy</strong> from Factory Direct Flooring. 100% genuine solid timber delivering unmatched natural beauty that only improves with age.</p>
<h3>Key Features</h3><ul><li>100% Real Solid Timber</li><li>Sand &amp; Refinish 5x</li><li>Natural Insulator</li><li>Adds Property Value</li><li>Sustainably Sourced</li></ul>
<h3>Installation</h3><p>Secret-nail or glue. Acclimatise 48–72 hrs. 15mm expansion gap.</p>
<h3>Care</h3><p>Soft brush vacuum. Wood cleaner on damp mop. Wipe spills immediately.</p>
<h3>Why Factory Direct Flooring?</h3><p>UK's trusted flooring specialist — premium quality at factory direct prices. Free samples, full warranties and fast UK delivery.</p>",Factory Direct Flooring,,Solid Wood,solid-wood,TRUE,Title,Default Title,,0,shopify,100,deny,manual,0.00,,TRUE,TRUE,,,,Privacy Notice & Cookie Policy | Factory Direct Flooring,Buy Privacy Notice & Cookie Policy at Factory Direct Flooring — Solid Wood at competitive prices. Free samples and UK delivery.,active
editorial-policy,Our Editorial Policy,"<h2>Our Editorial Policy</h2><p><strong>Our Editorial Policy</strong> from Factory Direct Flooring. 100% genuine solid timber delivering unmatched natural beauty that only improves with age.</p>
<h3>Key Features</h3><ul><li>100% Real Solid Timber</li><li>Sand &amp; Refinish 5x</li><li>Natural Insulator</li><li>Adds Property Value</li><li>Sustainably Sourced</li></ul>
<h3>Installation</h3><p>Secret-nail or glue. Acclimatise 48–72 hrs. 15mm expansion gap.</p>
<h3>Care</h3><p>Soft brush vacuum. Wood cleaner on damp mop. Wipe spills immediately.</p>
<h3>Why Factory Direct Flooring?</h3><p>UK's trusted flooring specialist — premium quality at factory direct prices. Free samples, full warranties and fast UK delivery.</p>",Factory Direct Flooring,,Solid Wood,solid-wood,TRUE,Title,Default Title,,0,shopify,100,deny,manual,0.00,,TRUE,TRUE,,,,Our Editorial Policy | Factory Direct Flooring,Buy Our Editorial Policy at Factory Direct Flooring — Solid Wood at competitive prices. Free samples and UK delivery.,active
